command,url,title
/certificate/settings/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/92635137/Enterprise%2Bwireless%2Bsecurity%2Bwith%2BUser%2BManager%2Bv5,"Enterprise wireless security with User Manager v5"
/certificate/settings/export,https://help.mikrotik.com/docs/spaces/ROS/pages/92635137/Enterprise%2Bwireless%2Bsecurity%2Bwith%2BUser%2BManager%2Bv5,"Enterprise wireless security with User Manager v5"
/certificate/settings/get,https://help.mikrotik.com/docs/spaces/ROS/pages/92635137/Enterprise%2Bwireless%2Bsecurity%2Bwith%2BUser%2BManager%2Bv5,"Enterprise wireless security with User Manager v5"
/certificate/settings/print,https://help.mikrotik.com/docs/spaces/ROS/pages/92635137/Enterprise%2Bwireless%2Bsecurity%2Bwith%2BUser%2BManager%2Bv5,"Enterprise wireless security with User Manager v5"
/certificate/settings/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/92635137/Enterprise%2Bwireless%2Bsecurity%2Bwith%2BUser%2BManager%2Bv5,"Enterprise wireless security with User Manager v5"
/certificate/settings/set,https://help.mikrotik.com/docs/spaces/ROS/pages/92635137/Enterprise%2Bwireless%2Bsecurity%2Bwith%2BUser%2BManager%2Bv5,"Enterprise wireless security with User Manager v5"
/certificate/sign,https://help.mikrotik.com/docs/spaces/ROS/pages/328090/Dot1X,Dot1X
/certificate/sign-certificate-request,https://help.mikrotik.com/docs/spaces/ROS/pages/328090/Dot1X,Dot1X
/certificate/unset,https://help.mikrotik.com/docs/spaces/ROS/pages/328090/Dot1X,Dot1X
/container,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/add,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/comment,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config/export,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config/get,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config/print,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/config/set,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/add,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/comment,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/disable,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/enable,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/export,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/find,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/get,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/print,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/envs/set,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/export,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/find,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/get,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/kill,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/layers,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/log,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/add,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/comment,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/disable,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/enable,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/export,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/find,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/get,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/print,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/mounts/set,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/print,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/repull,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/run,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/set,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/shell,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/start,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/stop,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/unset,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/container/update,https://help.mikrotik.com/docs/spaces/ROS/pages/84901929/Container,Container
/disk,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/add,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/blink,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/btrfs,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/btrfs/filesystem,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/add-device,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/balance-cancel,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/balance-start,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/find,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/get,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/print,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/remove-device,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/replace-cancel,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/replace-device,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/reset-counters,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/scrub-cancel,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/scrub-start,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/filesystem/set,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
